"GeneID","PathwayID","Symbol","ENSEMBL","Path","Genename"
"14674","path:mmu04730","Gna13","ENSMUSG00000020611","04270","guanine nucleotide binding protein, alpha 13"
"14677","path:mmu04730","Gnai1","ENSMUSG00000057614","04062","guanine nucleotide binding protein (G protein), alpha inhibiting 1"
"14678","path:mmu04730","Gnai2","ENSMUSG00000032562","04062","guanine nucleotide binding protein (G protein), alpha inhibiting 2"
"14679","path:mmu04730","Gnai3","ENSMUSG00000000001","04062","guanine nucleotide binding protein (G protein), alpha inhibiting 3"
"14681","path:mmu04730","Gnao1","ENSMUSG00000031748","04730","guanine nucleotide binding protein, alpha O"
"14682","path:mmu04730","Gnaq","ENSMUSG00000024639","04020","guanine nucleotide binding protein, alpha q polypeptide"
"14683","path:mmu04730","Gnas","ENSMUSG00000027523","04020","GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus"
"14687","path:mmu04730","Gnaz","ENSMUSG00000040009","04730","guanine nucleotide binding protein, alpha z subunit"
"14799","path:mmu04730","Gria1","ENSMUSG00000020524","04080","glutamate receptor, ionotropic, AMPA1 (alpha 1)"
"14800","path:mmu04730","Gria2","ENSMUSG00000033981","04080","glutamate receptor, ionotropic, AMPA2 (alpha 2)"
"14804","path:mmu04730","Grid2","ENSMUSG00000071424","04080","glutamate receptor, ionotropic, delta 2"
"14816","path:mmu04730","Grm1","ENSMUSG00000019828","04020","glutamate receptor, metabotropic 1"
"15461","path:mmu04730","Hras","ENSMUSG00000025499","04010","Harvey rat sarcoma virus oncogene"
"16000","path:mmu04730","Igf1","ENSMUSG00000020053","04114","insulin-like growth factor 1"
"16001","path:mmu04730","Igf1r","ENSMUSG00000005533","04114","insulin-like growth factor I receptor"
"16438","path:mmu04730","Itpr1","ENSMUSG00000030102","04020","inositol 1,4,5-trisphosphate receptor 1"
"16439","path:mmu04730","Itpr2","ENSMUSG00000030287","04020","inositol 1,4,5-triphosphate receptor 2"
"16440","path:mmu04730","Itpr3","ENSMUSG00000042644","04020","inositol 1,4,5-triphosphate receptor 3"
"16653","path:mmu04730","Kras","ENSMUSG00000030265","04010","Kirsten rat sarcoma viral oncogene homolog"
"17096","path:mmu04730","Lyn","ENSMUSG00000042228","04062","LYN proto-oncogene, Src family tyrosine kinase"
"18125","path:mmu04730","Nos1","ENSMUSG00000029361","00330","nitric oxide synthase 1, neuronal"
"18176","path:mmu04730","Nras","ENSMUSG00000027852","04010","neuroblastoma ras oncogene"
"18750","path:mmu04730","Prkca","ENSMUSG00000050965","04010","protein kinase C, alpha"
"18751","path:mmu04730","Prkcb","ENSMUSG00000052889","04010","protein kinase C, beta"
"18752","path:mmu04730","Prkcg","ENSMUSG00000078816","04010","protein kinase C, gamma"
"18783","path:mmu04730","Pla2g4a","ENSMUSG00000056220","00564","phospholipase A2, group IVA (cytosolic, calcium-dependent)"
"18795","path:mmu04730","Plcb1","ENSMUSG00000051177","00562","phospholipase C, beta 1"
"18796","path:mmu04730","Plcb2","ENSMUSG00000040061","00562","phospholipase C, beta 2"
"18797","path:mmu04730","Plcb3","ENSMUSG00000024960","00562","phospholipase C, beta 3"
"18798","path:mmu04730","Plcb4","ENSMUSG00000039943","00562","phospholipase C, beta 4"
"19051","path:mmu04730","Ppp1r17","ENSMUSG00000002930","04730","protein phosphatase 1, regulatory subunit 17"
"19052","path:mmu04730","Ppp2ca","ENSMUSG00000020349","03015","protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform"
"19053","path:mmu04730","Ppp2cb","ENSMUSG00000009630","03015","protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform"
"19091","path:mmu04730","Prkg1","ENSMUSG00000052920","04270","protein kinase, cGMP-dependent, type I"
"19092","path:mmu04730","Prkg2","ENSMUSG00000029334","04540","protein kinase, cGMP-dependent, type II"
"20190","path:mmu04730","Ryr1","ENSMUSG00000030592","04020","ryanodine receptor 1, skeletal muscle"
"211429","path:mmu04730","Pla2g4b","ENSMUSG00000098488","00564","phospholipase A2, group IVB (cytosolic)"
"232889","path:mmu04730","Pla2g4c","ENSMUSG00000033847",NA,"phospholipase A2, group IVC (cytosolic, calcium-independent)"
"234889","path:mmu04730","Gucy1a2","ENSMUSG00000041624","00230","guanylate cyclase 1, soluble, alpha 2"
"239134","path:mmu04730","Gucy1b2","ENSMUSG00000021933","00230","guanylate cyclase 1, soluble, beta 2"
"26395","path:mmu04730","Map2k1","ENSMUSG00000004936","04010","mitogen-activated protein kinase kinase 1"
"26396","path:mmu04730","Map2k2","ENSMUSG00000035027","04010","mitogen-activated protein kinase kinase 2"
"26413","path:mmu04730","Mapk1","ENSMUSG00000063358","04010","mitogen-activated protein kinase 1"
"26417","path:mmu04730","Mapk3","ENSMUSG00000063065","04010","mitogen-activated protein kinase 3"
"271844","path:mmu04730","Pla2g4f","ENSMUSG00000046971",NA,"phospholipase A2, group IVF"
"329502","path:mmu04730","Pla2g4e","ENSMUSG00000050211","00564","phospholipase A2, group IVE"
"51792","path:mmu04730","Ppp2r1a","ENSMUSG00000007564","03015","protein phosphatase 2, regulatory subunit A, alpha"
"53623","path:mmu04730","Gria3","ENSMUSG00000001986","04080","glutamate receptor, ionotropic, AMPA3 (alpha 3)"
"54195","path:mmu04730","Gucy1b1","ENSMUSG00000028005","00230","guanylate cyclase 1, soluble, beta 1"
"60596","path:mmu04730","Gucy1a1","ENSMUSG00000033910","00230","guanylate cyclase 1, soluble, alpha 1"
"73699","path:mmu04730","Ppp2r1b","ENSMUSG00000032058","03015","protein phosphatase 2, regulatory subunit A, beta"
"78390","path:mmu04730","Pla2g4d","ENSMUSG00000070719","00564","phospholipase A2, group IVD"
"100038859","path:mmu04740","Or10h1b","ENSMUSG00000094891","04740","olfactory receptor family 10 subfamily H member 1B"
"100038860","path:mmu04740","Or10h1","ENSMUSG00000093884","04740","olfactory receptor family 10 subfamily H member 1"
"100040268","path:mmu04740","Or13c7c","ENSMUSG00000111611","04740","olfactory receptor family 13 subfamily C member 7C"
"100041187","path:mmu04740","Or52e19","ENSMUSG00000073953","04740","olfactory receptor family 52 subfamily E member 19"
"100042690","path:mmu04740","Olfr1565","ENSMUSG00000089859",NA,"olfactory receptor 1565"
"100043200","path:mmu04740","Or10u4","ENSMUSG00000094295",NA,"olfactory receptor family 10 subfamily U member 4"
"100043474","path:mmu04740","Olfr1564","ENSMUSG00000096169","04740","olfactory receptor 1564"
"100502887","path:mmu04740","Or2t49","ENSMUSG00000058807",NA,"olfactory receptor family 2 subfamily T member 49"
"100503486","path:mmu04740","Olfr936","ENSMUSG00000095194",NA,"olfactory receptor 936"
"104111","path:mmu04740","Adcy3","ENSMUSG00000020654","00230","adenylate cyclase 3"
"108058","path:mmu04740","Camk2d","ENSMUSG00000053819","04012","calcium/calmodulin-dependent protein kinase II, delta"
"108167789","path:mmu04740","Gm10310","ENSMUSG00000094632",NA,"predicted pseudogene 10310"
"109689","path:mmu04740","Arrb1","ENSMUSG00000018909","04010","arrestin, beta 1"
"110355","path:mmu04740","Grk2","ENSMUSG00000024858","04062","G protein-coupled receptor kinase 2"
"110511","path:mmu04740","Or5w22","ENSMUSG00000061520","04740","olfactory receptor family 5 subfamily W member 22"
"110891","path:mmu04740","Slc8a2","ENSMUSG00000030376","04020","solute carrier family 8 (sodium/calcium exchanger), member 2"
"110893","path:mmu04740","Slc8a3","ENSMUSG00000079055","04020","solute carrier family 8 (sodium/calcium exchanger), member 3"
"117004","path:mmu04740","Or5d18","ENSMUSG00000075140","04740","olfactory receptor family 5 subfamily D member 18"
"117005","path:mmu04740","Or5d47","ENSMUSG00000075142","04740","olfactory receptor family 5 subfamily D member 47"
"12313","path:mmu04740","Calm1","ENSMUSG00000001175","04020","calmodulin 1"
"12314","path:mmu04740","Calm2","ENSMUSG00000036438","04020","calmodulin 2"
"12315","path:mmu04740","Calm3","ENSMUSG00000019370","04020","calmodulin 3"
"12322","path:mmu04740","Camk2a","ENSMUSG00000024617","04012","calcium/calmodulin-dependent protein kinase II alpha"
"12323","path:mmu04740","Camk2b","ENSMUSG00000057897","04012","calcium/calmodulin-dependent protein kinase II, beta"
"12325","path:mmu04740","Camk2g","ENSMUSG00000021820","04012","calcium/calmodulin-dependent protein kinase II gamma"
"12789","path:mmu04740","Cnga2","ENSMUSG00000005864",NA,"cyclic nucleotide gated channel alpha 2"
"12790","path:mmu04740","Cnga3","ENSMUSG00000026114","04740","cyclic nucleotide gated channel alpha 3"
"14680","path:mmu04740","Gnal","ENSMUSG00000024524","04020","guanine nucleotide binding protein, alpha stimulating, olfactory type"
"14688","path:mmu04740","Gnb1","ENSMUSG00000029064","04062","guanine nucleotide binding protein (G protein), beta 1"
"14708","path:mmu04740","Gng7","ENSMUSG00000048240","04062","guanine nucleotide binding protein (G protein), gamma 7"
"14918","path:mmu04740","Gucy2d","ENSMUSG00000074003","00230","guanylate cyclase 2d"
"14919","path:mmu04740","Gucy2e","ENSMUSG00000020890","00230","guanylate cyclase 2e"
"170639","path:mmu04740","Or51e2","ENSMUSG00000043366","04740","olfactory receptor family 51 subfamily E member 2"
"170648","path:mmu04740","Or2n1e","ENSMUSG00000057443",NA,"olfactory receptor family 2 subfamily N member 1E"
"18307","path:mmu04740","Or2y1b","ENSMUSG00000100923","04740","olfactory receptor family 2 subfamily Y member 1B"
"18310","path:mmu04740","Or2a7","ENSMUSG00000043605","04740","olfactory receptor family 2 subfamily A member 7"
"18312","path:mmu04740","Or2c1","ENSMUSG00000059043","04740","olfactory receptor family 2 subfamily C member 1"
"18313","path:mmu04740","Or10j5","ENSMUSG00000037924","04740","olfactory receptor family 10 subfamily J member 5"
"18314","path:mmu04740","Or10a4","ENSMUSG00000073897","04740","olfactory receptor family 10 subfamily A member 4"
"18315","path:mmu04740","Or7e178","ENSMUSG00000066896","04740","olfactory receptor family 7 subfamily E member 178"
"18316","path:mmu04740","Or7a40","ENSMUSG00000048101","04740","olfactory receptor family 7 subfamily A member 40"
"18317","path:mmu04740","Or6a2","ENSMUSG00000070417","04740","olfactory receptor family 6 subfamily A member 2"
"18321","path:mmu04740","Or1e17","ENSMUSG00000069816",NA,"olfactory receptor family 1 subfamily E member 17"
"18322","path:mmu04740","Or1m1","ENSMUSG00000054141","04740","olfactory receptor family 1 subfamily M member 1"
"18323","path:mmu04740","Or8c9","ENSMUSG00000058270","04740","olfactory receptor family 8 subfamily C member 9"
"18324","path:mmu04740","Or8d1","ENSMUSG00000047667","04740","olfactory receptor family 8 subfamily D member 1"
"18328","path:mmu04740","Or1j1","ENSMUSG00000075384","04740","olfactory receptor family 1 subfamily J member 1"
"18329","path:mmu04740","Or2z2","ENSMUSG00000043314","04740","olfactory receptor family 2 subfamily Z member 2"
"18330","path:mmu04740","Or2t1","ENSMUSG00000072707","04740","olfactory receptor family 2 subfamily T member 1"
"18331","path:mmu04740","Or4b1d","ENSMUSG00000075066","04740","olfactory receptor family 4 subfamily B member 1D"
"18332","path:mmu04740","Or51a39","ENSMUSG00000066273","04740","olfactory receptor family 51 subfamily A member 39"
"18341","path:mmu04740","Or2w1","ENSMUSG00000071522","04740","olfactory receptor family 2 subfamily W member 1"
"18343","path:mmu04740","Or8g20","ENSMUSG00000062649","04740","olfactory receptor family 8 subfamily G member 20"
"18344","path:mmu04740","Or13a17","ENSMUSG00000066122","04740","olfactory receptor family 13 subfamily A member 17"
"18345","path:mmu04740","Or13a18","ENSMUSG00000093942","04740","olfactory receptor family 13 subfamily A member 18"
"18346","path:mmu04740","Or2a57","ENSMUSG00000061210","04740","olfactory receptor family 2 subfamily A member 57"
"18347","path:mmu04740","Or4c58","ENSMUSG00000075072","04740","olfactory receptor family 4 subfamily C member 58"
"18348","path:mmu04740","Or6e1","ENSMUSG00000048153","04740","olfactory receptor family 6 subfamily E member 1"
"18349","path:mmu04740","Or6z7","ENSMUSG00000096228","04740","olfactory receptor family 6 subfamily Z member 7"
"18350","path:mmu04740","Or1j21","ENSMUSG00000111021","04740","olfactory receptor family 1 subfamily J member 21"
"18351","path:mmu04740","Or1ad8","ENSMUSG00000060918",NA,"olfactory receptor family 1 subfamily AD member 8"
"18352","path:mmu04740","Or8u8","ENSMUSG00000075199","04740","olfactory receptor family 8 subfamily U member 8"
"18354","path:mmu04740","Or1x2","ENSMUSG00000059397","04740","olfactory receptor family 1 subfamily X member 2"
"18356","path:mmu04740","Or2v1","ENSMUSG00000040328","04740","olfactory receptor family 2 subfamily V member 1"
"18357","path:mmu04740","Or7a41","ENSMUSG00000060205","04740","olfactory receptor family 7 subfamily A member 41"
"18358","path:mmu04740","Or7e165","ENSMUSG00000058659",NA,"olfactory receptor family 7 subfamily E member 165"
"18359","path:mmu04740","Or1p1","ENSMUSG00000070374","04740","olfactory receptor family 1 subfamily P member 1"
"18361","path:mmu04740","Or13a27","ENSMUSG00000060112","04740","olfactory receptor family 13 subfamily A member 27"
"18362","path:mmu04740","Or13a28","ENSMUSG00000096069","04740","olfactory receptor family 13 subfamily A member 28"
"18363","path:mmu04740","Or13p10","ENSMUSG00000043698","04740","olfactory receptor family 13 subfamily P member 10"
"18365","path:mmu04740","Or51b6","ENSMUSG00000110259","04740","olfactory receptor family 51 subfamily B member 6"
"18366","path:mmu04740","Or51b17","ENSMUSG00000063615","04740","olfactory receptor family 51 subfamily B member 17"
"18367","path:mmu04740","Or51b4","ENSMUSG00000058200","04740","olfactory receptor family 51 subfamily B member 4"
"18368","path:mmu04740","Or52z1","ENSMUSG00000047535","04740","olfactory receptor family 52 subfamily Z member 1"
"18369","path:mmu04740","Or52a5","ENSMUSG00000061626","04740","olfactory receptor family 52 subfamily A member 5"
"18370","path:mmu04740","Or52a5b","ENSMUSG00000058662","04740","olfactory receptor family 52 subfamily A member 5B"
"18372","path:mmu04740","Or7a42","ENSMUSG00000094080","04740","olfactory receptor family 7 subfamily A member 42"
"18373","path:mmu04740","Or10p22","ENSMUSG00000069430","04740","olfactory receptor family 10 subfamily P member 22"
"18573","path:mmu04740","Pde1a","ENSMUSG00000059173","00230","phosphodiesterase 1A, calmodulin-dependent"
"18574","path:mmu04740","Pde1b","ENSMUSG00000022489","00230","phosphodiesterase 1B, Ca2+-calmodulin dependent"
"18575","path:mmu04740","Pde1c","ENSMUSG00000004347","00230","phosphodiesterase 1C"
"18747","path:mmu04740","Prkaca","ENSMUSG00000005469","04010","protein kinase, cAMP dependent, catalytic, alpha"
"18749","path:mmu04740","Prkacb","ENSMUSG00000005034","04010","protein kinase, cAMP dependent, catalytic, beta"
"19091","path:mmu04740","Prkg1","ENSMUSG00000052920","04270","protein kinase, cGMP-dependent, type I"
"19092","path:mmu04740","Prkg2","ENSMUSG00000029334","04540","protein kinase, cGMP-dependent, type II"
"193053","path:mmu04740","Or1e25","ENSMUSG00000060335","04740","olfactory receptor family 1 subfamily E member 25"
"194433","path:mmu04740","Or2d3","ENSMUSG00000069390","04740","olfactory receptor family 2 subfamily D member 3"
"19735","path:mmu04740","Rgs2","ENSMUSG00000026360",NA,"regulator of G-protein signaling 2"
"20541","path:mmu04740","Slc8a1","ENSMUSG00000054640","04020","solute carrier family 8 (sodium/calcium exchanger), member 1"
"207728","path:mmu04740","Pde2a","ENSMUSG00000030653","00230","phosphodiesterase 2A, cGMP-stimulated"
"211472","path:mmu04740","Or2y8","ENSMUSG00000062204","04740","olfactory receptor family 2 subfamily Y member 8"
"216783","path:mmu04740","Or2ak7","ENSMUSG00000107711","04740","olfactory receptor family 2 subfamily AK member 7"
"216869","path:mmu04740","Arrb2","ENSMUSG00000060216","04010","arrestin, beta 2"
"218066","path:mmu04740","Or2b6","ENSMUSG00000036658","04740","olfactory receptor family 2 subfamily B member 6"
"219019","path:mmu04740","Or11g27","ENSMUSG00000094285",NA,"olfactory receptor family 11 subfamily G member 27"
"227789","path:mmu04740","Or12k5","ENSMUSG00000075379","04740","olfactory receptor family 12 subfamily K member 5"
"228228","path:mmu04740","Or5t17","ENSMUSG00000049843","04740","olfactory receptor family 5 subfamily T member 17"
"228443","path:mmu04740","Or4k77","ENSMUSG00000109322","04740","olfactory receptor family 4 subfamily K member 77"
"233578","path:mmu04740","Or52m2","ENSMUSG00000073972","04740","olfactory receptor family 52 subfamily M member 2"
"233649","path:mmu04740","Cnga4","ENSMUSG00000030897","04740","cyclic nucleotide gated channel alpha 4"
"233670","path:mmu04740","Or6b9","ENSMUSG00000036647","04740","olfactory receptor family 6 subfamily B member 9"
"235248","path:mmu04740","Or8g33","ENSMUSG00000058856","04740","olfactory receptor family 8 subfamily G member 33"
"235256","path:mmu04740","Or10d1b","ENSMUSG00000062121","04740","olfactory receptor family 10 subfamily D member 1B"
"236509","path:mmu04740","Or1af1","ENSMUSG00000068947","04740","olfactory receptor family 1 subfamily AF member 1"
"236784","path:mmu04740","Or11q2","ENSMUSG00000071764","04740","olfactory receptor family 11 subfamily Q member 2"
"236785","path:mmu04740","Or5o1","ENSMUSG00000067971","04740","olfactory receptor family 5 subfamily N member 1"
"238384","path:mmu04740","Slc24a4","ENSMUSG00000041771",NA,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 4"
"243634","path:mmu04740","Ano2","ENSMUSG00000038115",NA,"anoctamin 2"
"244187","path:mmu04740","Or56a4","ENSMUSG00000047225","04740","olfactory receptor family 56 subfamily A member 4"
"257662","path:mmu04740","Or4k42","ENSMUSG00000095809","04740","olfactory receptor family 4 subfamily K member 42"
